Date,ITK,sti,spy,Google Trends Index,Unemployment,Public Holiday,Rainfall,Temperature,COVID Cases,,,,
3/4/2019,14,3311.27002,286.420013,0,3.1,0,31,26.7,0,,,,
4/4/2019,10,3316.209961,287.179993,0,3.1,0,0,28.5,0,,,,
5/4/2019,19,3322.639893,288.570007,0,3.1,0,0,28.9,0,,,,
6/4/2019,2,3322.639893,288.570007,59,3.1,0,0,28.6,0,,,,
8/4/2019,12,3315.419922,288.790009,0,3.1,0,0,29,0,,,,
9/4/2019,17,3325.600098,287.309998,100,3.1,0,0,29.3,0,,,,
10/4/2019,11,3327.649902,288.290009,0,3.1,0,6,28.2,0,,,,
11/4/2019,14,3330.820068,288.209991,50,3.1,0,31.2,27.4,0,,,,
12/4/2019,13,3331.97998,290.160004,54,3.1,0,0,28.5,0,,,,
13/4/2019,4,3331.97998,290.160004,60,3.1,0,0,29.2,0,,,,
15/4/2019,10,3325.860107,289.970001,52,3.1,0,0.2,29.1,0,,,,
16/4/2019,12,3332.040039,290.160004,50,3.1,0,0,29.9,0,,,,
17/4/2019,20,3348.639893,289.450012,0,3.1,0,0,30.1,0,,,,
18/4/2019,16,3347.580078,290.019989,0,3.1,0,0,30,0,,,,
19/4/2019,3,3347.580078,290.019989,0,3.1,1,0,29,0,,,,
20/4/2019,9,3347.580078,290.019989,0,3.1,0,21.2,27.7,0,,,,
22/4/2019,12,3357.699951,290.269989,0,3.1,0,0,29.2,0,,,,
23/4/2019,16,3353.469971,292.880005,0,3.1,0,0,28.7,0,,,,
24/4/2019,13,3362.429932,292.230011,50,3.1,0,0,28.9,0,,,,
25/4/2019,12,3350.280029,292.049988,49,3.1,0,0,29.2,0,,,,
26/4/2019,11,3356.949951,293.410004,51,3.1,0,52.4,26.3,0,,,,
27/4/2019,6,3356.949951,293.410004,0,3.1,0,6.2,27.6,0,,,,
29/4/2019,6,3407.02002,293.869995,0,3.1,0,0,29.5,0,,,,
30/4/2019,10,3400.199951,294.019989,51,3.1,0,0,28.2,0,,,,
1/5/2019,0,3400.199951,291.809998,48,3.1,1,0,29.4,0,,,,
2/5/2019,18,3393.330078,291.179993,0,3.1,0,3.8,28.9,0,,,,
3/5/2019,18,3392.290039,294.029999,0,3.1,0,0,29.4,0,,,,
4/5/2019,2,3392.290039,294.029999,0,3.1,0,0.2,29.2,0,,,,
6/5/2019,18,3290.620117,292.820007,0,3.1,0,0,30.7,0,,,,
7/5/2019,15,3312.52002,287.929993,0,3.1,0,0,30.3,0,,,,
8/5/2019,15,3283.840088,287.529999,0,3.1,0,15.4,27.4,0,,,,
9/5/2019,9,3269.699951,286.660004,0,3.1,0,0,30,0,,,,
10/5/2019,10,3273.5,288.100006,0,3.1,0,5.6,29.5,0,,,,
11/5/2019,1,3273.5,288.100006,0,3.1,0,11,28.7,0,,,,
13/5/2019,11,3234.280029,280.859985,0,3.1,0,0,29.4,0,,,,
14/5/2019,7,3223.709961,283.399994,88,3.1,0,0.2,29.5,0,,,,
15/5/2019,10,3218.77002,285.059998,0,3.1,0,0.8,29.5,0,,,,
16/5/2019,8,3230.26001,287.700012,176,3.1,0,0,29.2,0,,,,
17/5/2019,12,3205.459961,285.839996,47,3.1,0,17.2,28.3,0,,,,
18/5/2019,1,3205.459961,285.839996,0,3.1,0,0,29.1,0,,,,
20/5/2019,1,3205.459961,283.950012,0,3.1,1,0,29,0,,,,
21/5/2019,19,3183.26001,286.51001,45,3.1,0,6,28.4,0,,,,
22/5/2019,14,3183.139893,285.630005,0,3.1,0,0,28.4,0,,,,
23/5/2019,14,3160.719971,282.140015,0,3.1,0,0,29.6,0,,,,
24/5/2019,9,3169.889893,282.779999,44,3.1,0,0,30.1,0,,,,
25/5/2019,1,3169.889893,282.779999,150,3.1,0,0,29.5,0,,,,
27/5/2019,11,3170.77002,282.779999,88,3.1,0,0,29.7,0,,,,
28/5/2019,5,3165.320068,280.149994,0,3.1,0,0,30.1,0,,,,
29/5/2019,17,3163.280029,278.269989,44,3.1,0,0,29.9,0,,,,
30/5/2019,16,3143,279.029999,0,3.1,0,5,28.2,0,,,,
31/5/2019,12,3117.76001,275.269989,0,3.1,0,0.4,29,0,,,,
1/6/2019,4,3117.76001,275.269989,0,3.1,0,0,28.3,0,,,,
3/6/2019,14,3123.459961,274.570007,0,3.1,0,37.6,26.9,0,,,,
4/6/2019,16,3142.370117,280.529999,0,3.1,0,0,28.3,0,,,,
6/6/2019,14,3146.179932,284.799988,0,3.1,0,4,27.1,0,,,,
7/6/2019,16,3166.290039,287.649994,50,3.1,0,10.6,26.1,0,,,,
8/6/2019,1,3166.290039,287.649994,0,3.1,0,0.6,27.4,0,,,,
10/6/2019,8,3188.110107,288.970001,0,3.1,0,0,30,0,,,,
11/6/2019,15,3209.580078,288.899994,48,3.1,0,0,29.9,0,,,,
12/6/2019,9,3207.73999,288.390015,48,3.1,0,18.2,27.2,0,,,,
13/6/2019,6,3220.659912,289.579987,49,3.1,0,2.8,28.7,0,,,,
14/6/2019,18,3222.629883,289.26001,100,3.1,0,5,28.9,0,,,,
15/6/2019,1,3222.629883,289.26001,0,3.1,0,0,28.7,0,,,,
17/6/2019,11,3207.98999,289.369995,0,3.1,0,0,29.2,0,,,,
18/6/2019,10,3238.72998,292.399994,49,3.1,0,9.8,27.1,0,,,,
19/6/2019,12,3288.169922,293.059998,0,3.1,0,1.4,27.9,0,,,,
20/6/2019,16,3314.51001,295.859985,0,3.1,0,4.4,28.6,0,,,,
21/6/2019,10,3321.399902,294,0,3.1,0,28,27.8,0,,,,
22/6/2019,3,3321.399902,294,0,3.1,0,18.6,26.8,0,,,,
24/6/2019,14,3311.530029,293.640015,0,3.1,0,0.6,28.9,0,,,,
25/6/2019,14,3304.27002,290.76001,49,3.1,0,0,29.5,0,,,,
26/6/2019,13,3301.25,290.470001,0,3.1,0,0,28.3,0,,,,
27/6/2019,9,3328.600098,291.5,46,3.1,0,0,29.2,0,,,,
28/6/2019,10,3321.610107,293,0,3.1,0,0,29.6,0,,,,
29/6/2019,2,3321.610107,293,0,3.1,0,18.4,28.6,0,,,,
30/6/2019,1,3321.610107,293,55,3.1,0,0,28.8,0,,,,
1/7/2019,17,3372.26001,295.660004,0,3.2,0,0,29.4,0,,,,
2/7/2019,18,3370.800049,296.429993,0,3.2,0,0,29.7,0,,,,
3/7/2019,13,3367.800049,298.799988,0,3.2,0,0.2,28.7,0,,,,
4/7/2019,17,3372.25,298.799988,48,3.2,0,0,29.3,0,,,,
5/7/2019,10,3366.810059,298.459991,48,3.2,0,0,29.5,0,,,,
6/7/2019,1,3366.810059,298.459991,0,3.2,0,0.2,29.3,0,,,,
8/7/2019,8,3334.22998,296.820007,94,3.2,0,1.2,28.2,0,,,,
9/7/2019,21,3329.459961,297.190002,96,3.2,0,0.6,27.9,0,,,,
10/7/2019,18,3340.419922,298.609985,0,3.2,0,0,29.4,0,,,,
11/7/2019,4,3350.449951,299.309998,0,3.2,0,0,29.6,0,,,,
12/7/2019,8,3357.340088,300.649994,49,3.2,0,0,29.2,0,,,,
13/7/2019,4,3357.340088,300.649994,55,3.2,0,0,29.4,0,,,,
15/7/2019,12,3347.949951,300.75,48,3.2,0,2,27.2,0,,,,
16/7/2019,18,3360.030029,299.779999,0,3.2,0,0.6,28.7,0,,,,
17/7/2019,16,3364.870117,297.73999,48,3.2,0,0,29.1,0,,,,
18/7/2019,10,3361.050049,298.829987,49,3.2,0,0,29.3,0,,,,
19/7/2019,12,3377.959961,297.170013,100,3.2,0,0,29.2,0,,,,
20/7/2019,6,3377.959961,297.170013,112,3.2,0,0,29.4,0,,,,
21/7/2019,1,3377.959961,297.170013,110,3.2,0,0,28.8,0,,,,
22/7/2019,20,3357.219971,297.899994,0,3.2,0,0,28.4,0,,,,
23/7/2019,13,3373.129883,300.029999,0,3.2,0,6.6,27.6,0,,,,
24/7/2019,13,3368.439941,301.440002,99,3.2,0,0,28.9,0,,,,
25/7/2019,13,3381.26001,300,0,3.2,0,0,29.1,0,,,,
26/7/2019,18,3363.76001,302.01001,100,3.2,0,0,29.1,0,,,,
27/7/2019,2,3363.76001,302.01001,0,3.2,0,0,29.3,0,,,,
29/7/2019,8,3346.389893,301.459991,0,3.2,0,0,29.7,0,,,,
30/7/2019,8,3350.540039,300.720001,49,3.2,0,0,29.4,0,,,,
31/7/2019,13,3300.75,297.429993,48,3.2,0,0,29.4,0,,,,
1/8/2019,14,3291.75,294.839996,100,3.2,0,0,29.4,0,,,,
2/8/2019,17,3261.110107,292.619995,0,3.2,0,0,29.5,0,,,,
5/8/2019,15,3194.51001,283.820007,0,3.2,0,0,29.3,0,,,,
6/8/2019,11,3170.469971,287.799988,0,3.2,0,1.6,29.1,0,,,,
7/8/2019,14,3184.689941,287.970001,0,3.2,0,2.4,28.7,0,,,,
8/8/2019,21,3168.939941,293.619995,0,3.2,0,0,29.2,0,,,,
9/8/2019,1,3168.939941,291.619995,58,3.2,1,0,29.2,0,,,,
10/8/2019,5,3168.939941,291.619995,0,3.2,0,0,29.2,0,,,,
13/8/2019,15,3146.72998,292.549988,49,3.2,0,0,29.5,0,,,,
14/8/2019,10,3147.600098,283.899994,0,3.2,0,0,29.3,0,,,,
15/8/2019,14,3126.090088,284.649994,0,3.2,0,0,29.5,0,,,,
16/8/2019,11,3115.030029,288.850006,51,3.2,0,0,29.8,0,,,,
17/8/2019,6,3115.030029,288.850006,0,3.2,0,0,29.5,0,,,,
19/8/2019,17,3128.449951,292.329987,49,3.2,0,0,29.5,0,,,,
20/8/2019,12,3135.949951,290.089996,0,3.2,0,0,29.5,0,,,,
21/8/2019,13,3122.570068,292.450012,0,3.2,0,0,29.4,0,,,,
22/8/2019,18,3127.73999,292.359985,50,3.2,0,0,29.4,0,,,,
23/8/2019,22,3110.350098,284.850006,0,3.2,0,0,29.6,0,,,,
24/8/2019,9,3110.350098,284.850006,0,3.2,0,0,29.4,0,,,,
26/8/2019,14,3065.330078,288,149,3.2,0,2.2,27.8,0,,,,
27/8/2019,12,3067.52002,286.869995,0,3.2,0,1.2,27,0,,,,
28/8/2019,12,3056.469971,288.890015,0,3.2,0,0.6,26.8,0,,,,
29/8/2019,15,3081.830078,292.579987,50,3.2,0,0,28.9,0,,,,
30/8/2019,15,3106.52002,292.450012,0,3.2,0,0,28.9,0,,,,
31/8/2019,4,3106.52002,292.450012,0,3.2,0,0,29.1,0,,,,
2/9/2019,12,3082.959961,292.450012,0,3.2,0,0,29.7,0,,,,
3/9/2019,8,3090.629883,290.73999,43,3.2,0,0,29.5,0,,,,
4/9/2019,12,3130.570068,294.040009,42,3.2,0,0,29.3,0,,,,
5/9/2019,16,3147.060059,297.820007,0,3.2,0,0,29.4,0,,,,
6/9/2019,16,3144.47998,298.049988,44,3.2,0,0,29.3,0,,,,
7/9/2019,5,3144.47998,298.049988,49,3.2,0,0,29.5,0,,,,
9/9/2019,17,3146.330078,298.200012,43,3.2,0,0,29.5,0,,,,
10/9/2019,19,3155.709961,298.130005,0,3.2,0,0,29.3,0,,,,
11/9/2019,18,3204.52002,300.25,0,3.2,0,0,29.4,0,,,,
12/9/2019,12,3194.959961,301.290009,86,3.2,0,0,29.4,0,,,,
13/9/2019,11,3211.48999,301.089996,89,3.2,0,0,29.3,0,,,,
14/9/2019,3,3211.48999,301.089996,47,3.2,0,0,28.6,0,,,,
16/9/2019,22,3203.929932,300.160004,43,3.2,0,0,29,0,,,,
17/9/2019,18,3183,300.920013,42,3.2,0,0,29.2,0,,,,
18/9/2019,21,3166.840088,301.100006,41,3.2,0,0,29.3,0,,,,
19/9/2019,21,3158.800049,301.079987,0,3.2,0,0,29.4,0,,,,
20/9/2019,12,3159.679932,298.279999,43,3.2,0,0,29.1,0,,,,
21/9/2019,5,3159.679932,298.279999,0,3.2,0,0,29.4,0,,,,
23/9/2019,11,3143.23999,298.209991,0,3.2,0,3.8,28.3,0,,,,
24/9/2019,25,3155.459961,295.869995,42,3.2,0,1.2,29,0,,,,
25/9/2019,12,3125.820068,297.619995,0,3.2,0,16.4,26.8,0,,,,
26/9/2019,20,3125.810059,297,0,3.2,0,0,28.5,0,,,,
27/9/2019,17,3125.629883,295.399994,0,3.2,0,0,29.2,0,,,,
28/9/2019,6,3125.629883,295.399994,150,3.2,0,0,28.9,0,,,,
30/9/2019,26,3119.98999,296.769989,0,3.2,0,1.4,27.5,0,,,,
1/10/2019,15,3146.030029,293.23999,0,3.2,0,1.6,28,0,,,,
2/10/2019,20,3103.449951,288.059998,50,3.2,0,4,26.4,0,,,,
3/10/2019,23,3087.969971,290.420013,52,3.2,0,0,27.2,0,,,,
4/10/2019,18,3078.360107,294.350006,52,3.2,0,0.8,28.1,0,,,,
5/10/2019,2,3078.360107,294.350006,0,3.2,0,0.6,28.6,0,,,,
7/10/2019,22,3099.47998,293.079987,50,3.2,0,12.4,27.3,0,,,,
8/10/2019,25,3110.850098,288.529999,51,3.2,0,0,27.9,0,,,,
9/10/2019,15,3089.899902,291.269989,100,3.2,0,0,28,0,,,,
10/10/2019,12,3089.47998,293.23999,0,3.2,0,0,28.6,0,,,,
11/10/2019,23,3113.969971,296.279999,50,3.2,0,0,28.9,0,,,,
12/10/2019,8,3113.969971,296.279999,0,3.2,0,0.2,28.7,0,,,,
14/10/2019,24,3124.449951,295.950012,94,3.2,0,0,29.2,0,,,,
15/10/2019,20,3116.169922,298.880005,0,3.2,0,0,28.9,0,,,,
16/10/2019,14,3134.709961,298.399994,147,3.2,0,1.6,29,0,,,,
17/10/2019,11,3126.139893,299.279999,0,3.2,0,0.2,28.8,0,,,,
18/10/2019,7,3114.159912,297.970001,0,3.2,0,0,28.5,0,,,,
19/10/2019,5,3114.159912,297.970001,0,3.2,0,0,29.2,0,,,,
21/10/2019,17,3139.149902,299.98999,0,3.2,0,0,28.5,0,,,,
22/10/2019,19,3160.669922,299.01001,0,3.2,0,28.8,26.5,0,,,,
23/10/2019,28,3144.280029,299.880005,49,3.2,0,0.6,27.4,0,,,,
24/10/2019,16,3168.870117,300.369995,100,3.2,0,0,28.1,0,,,,
25/10/2019,19,3185.530029,301.600006,0,3.2,0,0,29.4,0,,,,
26/10/2019,1,3185.530029,301.600006,59,3.2,0,4.8,27.3,0,,,,
28/10/2019,1,3185.530029,303.299988,0,3.2,1,15.2,26.1,0,,,,
29/10/2019,22,3197.040039,303.209991,0,3.2,0,0,28.5,0,,,,
30/10/2019,22,3207.919922,304.140015,49,3.2,0,0,28.3,0,,,,
31/10/2019,27,3229.879883,303.329987,0,3.2,0,0,28.4,0,,,,
1/11/2019,20,3229.429932,306.140015,0,3.2,0,14.8,27.8,0,,,,
2/11/2019,3,3229.429932,306.140015,59,3.2,0,0,29.3,0,,,,
4/11/2019,20,3236.399902,307.369995,0,3.2,0,3.8,28.6,0,,,,
5/11/2019,16,3248.629883,307.029999,0,3.2,0,0,28.2,0,,,,
6/11/2019,22,3262.689941,307.100006,0,3.2,0,0.2,29.4,0,,,,
7/11/2019,12,3285.719971,308.179993,51,3.2,0,0,29.9,0,,,,
8/11/2019,16,3264.300049,308.940002,52,3.2,0,1.4,28.2,0,,,,
9/11/2019,4,3264.300049,308.940002,0,3.2,0,0,28.2,0,,,,
11/11/2019,15,3240.649902,308.350006,0,3.2,0,0,29.1,0,,,,
12/11/2019,18,3267.800049,309,200,3.2,0,0,28.7,0,,,,
13/11/2019,13,3239.219971,309.100006,0,3.2,0,0,29,0,,,,
14/11/2019,16,3231.850098,309.549988,99,3.2,0,0,27.6,0,,,,
15/11/2019,18,3238.860107,311.790009,0,3.2,0,1.2,27.2,0,,,,
16/11/2019,5,3238.860107,311.790009,0,3.2,0,0,28.4,0,,,,
18/11/2019,21,3258.659912,312.019989,49,3.2,0,0.2,28.4,0,,,,
19/11/2019,20,3238.870117,311.929993,0,3.2,0,0,28,0,,,,
20/11/2019,15,3229.780029,310.769989,51,3.2,0,4,26.3,0,,,,
21/11/2019,19,3192.209961,310.269989,100,3.2,0,0.8,26.5,0,,,,
22/11/2019,21,3225.649902,310.959991,0,3.2,0,0.4,26.4,0,,,,
23/11/2019,1,3225.649902,310.959991,0,3.2,0,0.4,26.7,0,,,,
24/11/2019,1,3225.649902,310.959991,171,3.2,0,16.6,26.6,0,,,,
25/11/2019,16,3220.629883,313.369995,0,3.2,0,0,27.8,0,,,,
26/11/2019,16,3207.850098,314.079987,102,3.2,0,0,28.5,0,,,,
27/11/2019,16,3215.530029,315.480011,0,3.2,0,1.8,27.5,0,,,,
28/11/2019,13,3200.610107,315.480011,0,3.2,0,9,27.8,0,,,,
29/11/2019,12,3193.919922,314.309998,0,3.2,0,73.4,26.5,0,,,,
30/11/2019,6,3193.919922,314.309998,0,3.2,0,9.4,27.6,0,,,,
1/12/2019,1,3193.919922,314.309998,56,3.2,0,0,28.3,0,,,,
2/12/2019,24,3187.969971,311.640015,0,3.2,0,59.6,26.7,0,,,,
3/12/2019,14,3173.080078,309.549988,0,3.2,0,0,27.8,0,,,,
4/12/2019,15,3159.790039,311.459991,0,3.2,0,0,28.2,0,,,,
5/12/2019,11,3174.189941,312.019989,200,3.2,0,0,27.6,0,,,,
6/12/2019,14,3194.709961,314.869995,0,3.2,0,0,27.9,0,,,,
7/12/2019,3,3194.709961,314.869995,118,3.2,0,0.2,28,0,,,,
9/12/2019,9,3179.820068,313.880005,50,3.2,0,74.2,24.6,0,,,,
10/12/2019,8,3162.889893,313.529999,52,3.2,0,22.2,25,0,,,,
11/12/2019,28,3172.899902,314.420013,0,3.2,0,33.2,24.1,0,,,,
12/12/2019,13,3194.669922,317.130005,0,3.2,0,3.4,27,0,,,,
13/12/2019,12,3214.050049,317.320007,0,3.2,0,64.2,25.1,0,,,,
14/12/2019,3,3214.050049,317.320007,0,3.2,0,43.8,24.4,0,,,,
16/12/2019,15,3206.090088,319.5,0,3.2,0,0,25.9,0,,,,
17/12/2019,13,3200.800049,319.570007,50,3.2,0,13.4,25.3,0,,,,
18/12/2019,11,3209.540039,319.589996,100,3.2,0,34.8,26.1,0,,,,
19/12/2019,13,3207.419922,320.899994,0,3.2,0,0,26.8,0,,,,
20/12/2019,12,3212.389893,320.730011,0,3.2,0,0,27.3,0,,,,
21/12/2019,1,3212.389893,320.730011,0,3.2,0,3.9,27.2,0,,,,
23/12/2019,16,3214,321.220001,52,3.2,0,2.8,27.4,0,,,,
24/12/2019,8,3221.669922,321.230011,55,3.2,0,0,27.5,0,,,,
26/12/2019,15,3222.98999,322.940002,0,3.2,0,0,27.1,0,,,,
27/12/2019,11,3226.530029,322.859985,0,3.2,0,0,27.7,0,,,,
28/12/2019,5,3226.530029,322.859985,0,3.2,0,0,27.7,0,,,,
30/12/2019,18,3222.439941,321.079987,0,3.2,0,0,28,0,,,,
31/12/2019,16,3222.830078,321.859985,52,3.2,0,0,27.8,0,,,,
2/1/2020,34,3252,324.869995,0,3.3,0,0,27.6,0,,,,
3/1/2020,11,3238.820068,322.410004,0,3.3,0,0,28,0,,,,
4/1/2020,6,3238.820068,322.410004,0,3.3,0,0,27.6,0,,,,
6/1/2020,23,3218.860107,323.640015,57,3.3,0,11,26.4,0,,,,
7/1/2020,21,3247.860107,322.730011,0,3.3,0,4.8,26.1,0,,,,
8/1/2020,19,3245.889893,324.450012,0,3.3,0,0,27.6,0,,,,
9/1/2020,18,3247.47998,326.649994,0,3.3,0,0,27.8,0,,,,
10/1/2020,17,3255.949951,325.709991,0,3.3,0,2.4,27.1,0,,,,
11/1/2020,1,3255.949951,325.709991,0,3.3,0,0,27.4,0,,,,
13/1/2020,23,3251.070068,327.950012,53,3.3,0,0,27.6,0,,,,
14/1/2020,16,3270.540039,327.450012,200,3.3,0,0,27.5,0,,,,
15/1/2020,17,3256.97998,328.190002,0,3.3,0,0,27.9,0,,,,
16/1/2020,19,3278,330.920013,57,3.3,0,0,28,0,,,,
17/1/2020,16,3281.030029,331.950012,0,3.3,0,0,28.1,0,,,,
18/1/2020,8,3281.030029,331.950012,132,3.3,0,0,28.2,0,,,,
20/1/2020,22,3280.090088,331.950012,0,3.3,0,0,28.4,0,,,,
21/1/2020,20,3247.169922,331.299988,0,3.3,0,14.2,26.6,0,,,,
22/1/2020,18,3253.929932,331.339996,0,3.3,0,0,28.2,0,,,,
23/1/2020,14,3234.560059,331.720001,61,3.3,0,0,28.2,1,,,,
24/1/2020,8,3240.02002,328.769989,70,3.3,0,0,28,2,,,,
27/1/2020,1,3240.02002,323.5,0,3.3,1,38,27.8,1,,,,
28/1/2020,14,3181.25,326.890015,118,3.3,0,0,28.6,2,,,,
29/1/2020,9,3182.570068,326.619995,0,3.3,0,18,27,3,,,,
30/1/2020,17,3170.679932,327.679993,0,3.3,0,0,27.2,3,,,,
31/1/2020,28,3153.72998,321.730011,58,3.3,0,0,28.5,3,,,,
1/2/2020,3,3153.72998,321.730011,30,3.3,0,0,28.3,2,,,,
3/2/2020,24,3116.310059,324.119995,48,3.3,0,0,28,0,,,,
4/2/2020,21,3156.570068,329.059998,25,3.3,0,0,27.5,6,,,,
5/2/2020,23,3200.129883,332.859985,0,3.3,0,0,27.8,4,,,,
6/2/2020,22,3231.550049,333.980011,0,3.3,0,0,28.1,2,,,,
7/2/2020,17,3181.47998,332.200012,25,3.3,0,0,28,3,,,,
8/2/2020,2,3181.47998,332.200012,29,3.3,0,0,27.7,7,,,,
10/2/2020,16,3163.149902,334.679993,75,3.3,0,0,27,2,,,,
11/2/2020,15,3175.570068,335.26001,74,3.3,0,23.8,26.9,2,,,,
12/2/2020,15,3223.370117,337.420013,0,3.3,0,0,27.9,3,,,,
13/2/2020,22,3220.090088,337.059998,0,3.3,0,0,28.4,8,,,,
14/2/2020,15,3220.030029,337.600006,52,3.3,0,0,28.4,9,,,,
15/2/2020,7,3220.030029,337.600006,28,3.3,0,0,28.3,5,,,,
17/2/2020,21,3213,337.600006,25,3.3,0,0,28.6,2,,,,
18/2/2020,13,3196.629883,336.730011,50,3.3,0,1.6,26.8,4,,,,
19/2/2020,13,3213.709961,338.339996,100,3.3,0,0.6,28.1,3,,,,
20/2/2020,15,3198.679932,336.950012,75,3.3,0,3.6,27.8,1,,,,
21/2/2020,19,3181.030029,333.480011,0,3.3,0,15.8,27.2,1,,,,
22/2/2020,4,3181.030029,333.480011,58,3.3,0,0.4,28.2,3,,,,
23/2/2020,1,3181.030029,333.480011,28,3.3,0,0,28.1,0,,,,
24/2/2020,18,3142.199951,322.420013,24,3.3,0,4.6,27,1,,,,
25/2/2020,14,3158.23999,312.649994,100,3.3,0,0,28.2,1,,,,
26/2/2020,8,3117.52002,311.5,124,3.3,0,0,28.4,2,,,,
27/2/2020,19,3111.699951,297.51001,50,3.3,0,0,28.3,3,,,,
28/2/2020,15,3011.080078,296.26001,25,3.3,0,0,28.4,2,,,,
29/2/2020,9,3011.080078,296.26001,28,3.3,0,0,28.2,4,,,,
2/3/2020,15,3007.719971,309.089996,46,3.3,0,0,28.3,2,,,,
3/3/2020,22,3019.560059,300.23999,0,3.3,0,0,28.5,2,,,,
4/3/2020,19,3025.030029,312.859985,42,3.3,0,0,28.9,2,,,,
5/3/2020,14,3018.27002,302.459991,114,3.3,0,0,28.2,5,,,,
6/3/2020,19,2960.97998,297.459991,0,3.3,0,0,28.2,13,,,,
7/3/2020,5,2960.97998,297.459991,150,3.3,0,27.6,28,8,,,,
9/3/2020,20,2782.370117,274.230011,0,3.3,0,0,28.4,10,,,,
10/3/2020,17,2832.540039,288.420013,0,3.3,0,0,28.9,6,,,,
11/3/2020,15,2832.540039,274.359985,136,3.3,0,0,29.1,12,,,,
12/3/2020,23,2678.639893,248.110001,44,3.3,0,0,28.9,9,,,,
13/3/2020,26,2678.639893,269.320007,94,3.3,0,0,29.3,13,,,,
14/3/2020,9,2678.639893,269.320007,54,3.3,0,0,29.1,12,,,,
16/3/2020,16,2495.77002,239.850006,44,3.3,0,0.4,29,17,,,,
17/3/2020,17,2454.530029,252.800003,0,3.3,0,0,28.8,23,,,,
18/3/2020,10,2425.620117,240,0,3.3,0,0,29,47,,,,
19/3/2020,11,2311,240.509995,0,3.3,0,0,28.6,32,,,,
20/3/2020,10,2410.73999,228.800003,44,3.3,0,0.2,28.3,40,,,,
21/3/2020,5,2410.73999,228.800003,0,3.3,0,47.4,27.6,47,,,,
23/3/2020,14,2233.47998,222.949997,86,3.3,0,19.8,26.6,54,,,,
24/3/2020,14,2362.050049,243.149994,0,3.3,0,0.2,28.1,49,,,,
25/3/2020,10,2505.469971,246.789993,132,3.3,0,0,28.6,73,,,,
26/3/2020,14,2487.560059,261.200012,129,3.3,0,0,29.3,52,,,,
27/3/2020,14,2528.76001,253.419998,86,3.3,0,0,29.3,49,,,,
28/3/2020,3,2528.76001,253.419998,0,3.3,0,0,29.2,70,,,,
30/3/2020,11,2416.23999,261.649994,84,3.3,0,0,29.1,35,,,,
31/3/2020,8,2481.22998,257.75,42,3.3,0,0,29.5,47,,,,
1/4/2020,9,2440.27002,246.149994,78,3.8,0,0,29.3,74,,,,
2/4/2020,19,2453.030029,251.830002,52,3.8,0,29.6,28.8,49,,,,
3/4/2020,16,2389.290039,248.190002,106,3.8,0,27.4,28.5,65,,,,
4/4/2020,8,2389.290039,248.190002,0,3.8,0,0,29.5,75,,,,
6/4/2020,14,2470.590088,264.859985,54,3.8,0,0,28.6,66,,,,
7/4/2020,13,2571.889893,265.130005,27,3.8,0,10.8,27.9,106,,,,
8/4/2020,18,2539.439941,274.029999,75,3.8,0,16.8,28.1,142,,,,
9/4/2020,11,2571.320068,278.200012,100,3.8,0,0,28.8,287,,,,
11/4/2020,12,2571.320068,278.200012,29,3.8,0,0,28.8,191,,,,
13/4/2020,10,2567.25,275.660004,97,3.8,0,0,29.5,386,,,,
14/4/2020,18,2634.570068,283.790009,25,3.8,0,0,29.6,334,,,,
15/4/2020,17,2605.560059,277.76001,24,3.8,0,0,29.6,447,,,,
16/4/2020,21,2612.25,279.100006,48,3.8,0,0,29.5,728,,,,
17/4/2020,15,2614.600098,286.640015,0,3.8,0,0,29.4,623,,,,
18/4/2020,7,2614.600098,286.640015,0,3.8,0,0,29.5,942,,,,
20/4/2020,19,2597.850098,281.589996,0,3.8,0,0,30.2,1426,,,,
21/4/2020,16,2551.919922,273.040009,24,3.8,0,0.8,29.5,1111,,,,
22/4/2020,15,2550.040039,279.100006,25,3.8,0,0,30,1016,,,,
23/4/2020,19,2542.370117,279.079987,24,3.8,0,0,28.9,1037,,,,
24/4/2020,13,2518.159912,282.970001,52,3.8,0,3.4,28,897,,,,
25/4/2020,12,2518.159912,282.970001,0,3.8,0,2.4,27.8,618,,,,
27/4/2020,20,2549.399902,287.049988,25,3.8,0,1.6,27.5,799,,,,
28/4/2020,16,2562.949951,285.730011,25,3.8,0,27.6,28.2,528,,,,
29/4/2020,9,2574.72998,293.209991,25,3.8,0,11.4,28.4,690,,,,
30/4/2020,19,2624.22998,290.480011,0,3.8,0,51.8,27.3,528,,,,
2/5/2020,12,2624.22998,282.790009,100,3.8,0,0,28.2,447,,,,
4/5/2020,17,2563.689941,283.570007,43,3.8,0,5.2,27.8,573,,,,
5/5/2020,13,2572.360107,286.190002,0,3.8,0,31,28.1,632,,,,
6/5/2020,11,2591.600098,284.25,43,3.8,0,15.2,28.1,788,,,,
7/5/2020,1,2591.600098,287.679993,240,3.8,1,0,29.6,741,,,,
8/5/2020,21,2591.879883,292.440002,45,3.8,0,53.8,29.1,768,,,,
9/5/2020,6,2591.879883,292.440002,0,3.8,0,0,30.4,753,,,,
11/5/2020,22,2611.310059,292.5,135,3.8,0,23,29.3,486,,,,
12/5/2020,21,2587.810059,286.670013,136,3.8,0,0,29.7,884,,,,
13/5/2020,18,2572.01001,281.600006,45,3.8,0,19.2,27.9,675,,,,
